,file_name,category,cat_id,bbox
2349,009406.jpg,car,6,"[19, 18, 265, 488]"
2350,009407.jpg,horse,12,"[122, 24, 479, 321]"
2351,009409.jpg,bus,5,"[131, 0, 262, 90]"
2352,009410.jpg,person,14,"[2, 9, 374, 456]"
2353,009411.jpg,car,6,"[111, 61, 334, 462]"
2354,009413.jpg,person,14,"[8, 251, 360, 499]"
2355,009417.jpg,sheep,16,"[93, 237, 219, 329]"
2356,009418.jpg,person,14,"[61, 206, 332, 499]"
2357,009419.jpg,pottedplant,15,"[67, 51, 194, 133]"
2358,009420.jpg,diningtable,10,"[233, 0, 374, 403]"
2359,009421.jpg,person,14,"[138, 116, 358, 252]"
2360,009422.jpg,bird,2,"[1, 1, 324, 480]"
2361,009424.jpg,car,6,"[102, 49, 328, 421]"
2362,009429.jpg,cow,9,"[196, 204, 239, 315]"
2363,009432.jpg,aeroplane,0,"[89, 4, 259, 496]"
2364,009434.jpg,car,6,"[81, 15, 300, 481]"
2365,009446.jpg,tvmonitor,19,"[46, 14, 297, 251]"
2366,009458.jpg,bottle,4,"[12, 112, 109, 201]"
2367,009460.jpg,person,14,"[48, 2, 372, 376]"
2368,009463.jpg,cow,9,"[173, 0, 329, 138]"
2369,009465.jpg,horse,12,"[36, 14, 334, 389]"
2370,009466.jpg,chair,8,"[219, 156, 435, 397]"
2371,009469.jpg,car,6,"[111, 35, 321, 481]"
2372,009476.jpg,aeroplane,0,"[113, 46, 277, 478]"
2373,009488.jpg,bird,2,"[88, 123, 403, 333]"
2374,009490.jpg,person,14,"[86, 0, 482, 209]"
2375,009491.jpg,sofa,17,"[137, 100, 278, 347]"
2376,009496.jpg,person,14,"[64, 11, 318, 478]"
2377,009497.jpg,person,14,"[105, 96, 373, 298]"
2378,009499.jpg,person,14,"[0, 2, 499, 305]"
2379,009504.jpg,person,14,"[50, 136, 441, 394]"
2380,009508.jpg,train,18,"[317, 174, 384, 227]"
2381,009512.jpg,person,14,"[142, 1, 499, 190]"
2382,009515.jpg,car,6,"[194, 65, 230, 134]"
2383,009516.jpg,cat,7,"[61, 16, 499, 374]"
2384,009518.jpg,dog,11,"[42, 124, 355, 411]"
2385,009520.jpg,person,14,"[74, 269, 358, 495]"
2386,009523.jpg,aeroplane,0,"[149, 124, 251, 230]"
2387,009524.jpg,person,14,"[83, 315, 192, 375]"
2388,009526.jpg,diningtable,10,"[313, 174, 499, 374]"
2389,009528.jpg,cat,7,"[66, 85, 321, 488]"
2390,009537.jpg,train,18,"[9, 7, 220, 499]"
2391,009541.jpg,person,14,"[268, 100, 422, 240]"
2392,009542.jpg,person,14,"[16, 7, 331, 250]"
2393,009545.jpg,cow,9,"[28, 174, 332, 499]"
2394,009549.jpg,cat,7,"[61, 2, 374, 377]"
2395,009551.jpg,person,14,"[125, 213, 358, 425]"
2396,009557.jpg,person,14,"[215, 115, 364, 180]"
2397,009562.jpg,dog,11,"[37, 15, 471, 354]"
2398,009566.jpg,bird,2,"[149, 145, 231, 303]"
2399,009573.jpg,person,14,"[46, 154, 290, 431]"
2400,009576.jpg,tvmonitor,19,"[128, 190, 216, 350]"
2401,009577.jpg,diningtable,10,"[159, 83, 374, 494]"
2402,009579.jpg,person,14,"[1, 19, 499, 374]"
2403,009584.jpg,cat,7,"[173, 322, 357, 486]"
2404,009585.jpg,person,14,"[9, 0, 374, 254]"
2405,009587.jpg,dog,11,"[0, 2, 336, 499]"
2406,009596.jpg,motorbike,13,"[113, 163, 218, 290]"
2407,009600.jpg,person,14,"[75, 141, 293, 334]"
2408,009605.jpg,dog,11,"[17, 88, 368, 457]"
2409,009609.jpg,bird,2,"[89, 212, 174, 399]"
2410,009613.jpg,person,14,"[252, 10, 382, 115]"
2411,009614.jpg,person,14,"[112, 240, 254, 428]"
2412,009615.jpg,aeroplane,0,"[88, 16, 234, 489]"
2413,009618.jpg,bicycle,1,"[229, 182, 310, 304]"
2414,009621.jpg,bird,2,"[0, 0, 475, 411]"
2415,009623.jpg,car,6,"[51, 148, 231, 453]"
2416,009629.jpg,aeroplane,0,"[164, 224, 188, 362]"
2417,009634.jpg,pottedplant,15,"[125, 267, 371, 358]"
2418,009637.jpg,train,18,"[99, 281, 166, 499]"
2419,009638.jpg,person,14,"[2, 95, 374, 499]"
2420,009644.jpg,car,6,"[77, 35, 302, 480]"
2421,009650.jpg,cow,9,"[35, 20, 417, 345]"
2422,009654.jpg,person,14,"[82, 0, 499, 295]"
2423,009656.jpg,bicycle,1,"[155, 180, 344, 323]"
2424,009659.jpg,person,14,"[10, 80, 369, 370]"
2425,009664.jpg,bottle,4,"[0, 110, 499, 319]"
2426,009666.jpg,person,14,"[0, 0, 499, 305]"
2427,009668.jpg,dog,11,"[18, 0, 374, 320]"
2428,009671.jpg,car,6,"[205, 252, 283, 443]"
2429,009679.jpg,bottle,4,"[7, 84, 100, 155]"
2430,009684.jpg,person,14,"[63, 56, 374, 379]"
2431,009691.jpg,motorbike,13,"[186, 0, 332, 496]"
2432,009693.jpg,person,14,"[14, 98, 356, 308]"
2433,009702.jpg,aeroplane,0,"[60, 197, 104, 277]"
2434,009703.jpg,person,14,"[168, 5, 308, 119]"
2435,009707.jpg,cat,7,"[129, 78, 248, 273]"
2436,009709.jpg,bottle,4,"[1, 131, 494, 270]"
2437,009713.jpg,dog,11,"[56, 113, 343, 405]"
2438,009717.jpg,cow,9,"[205, 262, 332, 424]"
2439,009718.jpg,train,18,"[193, 1, 251, 296]"
2440,009721.jpg,person,14,"[149, 24, 473, 244]"
2441,009729.jpg,car,6,"[60, 103, 258, 372]"
2442,009733.jpg,car,6,"[3, 74, 318, 478]"
2443,009734.jpg,bus,5,"[96, 119, 262, 352]"
2444,009735.jpg,chair,8,"[364, 53, 428, 99]"
2445,009749.jpg,bird,2,"[288, 208, 445, 294]"
2446,009755.jpg,sofa,17,"[127, 133, 331, 499]"
2447,009756.jpg,motorbike,13,"[81, 117, 315, 419]"
2448,009762.jpg,bus,5,"[151, 36, 205, 152]"
2449,009763.jpg,dog,11,"[31, 41, 317, 333]"
2450,009774.jpg,car,6,"[3, 26, 389, 477]"
2451,009776.jpg,motorbike,13,"[122, 38, 356, 403]"
2452,009789.jpg,person,14,"[51, 231, 350, 499]"
2453,009790.jpg,train,18,"[39, 10, 212, 478]"
2454,009792.jpg,chair,8,"[198, 150, 342, 373]"
2455,009797.jpg,dog,11,"[109, 221, 311, 395]"
2456,009800.jpg,person,14,"[160, 401, 459, 499]"
2457,009805.jpg,cat,7,"[132, 96, 275, 391]"
2458,009807.jpg,horse,12,"[60, 190, 331, 473]"
2459,009808.jpg,horse,12,"[42, 17, 481, 290]"
2460,009810.jpg,car,6,"[60, 22, 258, 467]"
2461,009813.jpg,person,14,"[131, 184, 283, 499]"
2462,009825.jpg,chair,8,"[279, 89, 358, 143]"
2463,009828.jpg,person,14,"[4, 78, 499, 285]"
2464,009830.jpg,car,6,"[17, 42, 314, 400]"
2465,009832.jpg,bus,5,"[10, 276, 349, 499]"
2466,009834.jpg,car,6,"[74, 87, 279, 448]"
2467,009839.jpg,car,6,"[158, 159, 278, 368]"
2468,009842.jpg,sheep,16,"[0, 179, 331, 400]"
2469,009845.jpg,bus,5,"[88, 156, 279, 375]"
2470,009848.jpg,bicycle,1,"[200, 54, 359, 305]"
2471,009851.jpg,horse,12,"[135, 90, 266, 248]"
2472,009852.jpg,cat,7,"[120, 152, 374, 481]"
2473,009855.jpg,train,18,"[31, 106, 279, 499]"
2474,009859.jpg,person,14,"[39, 109, 332, 343]"
2475,009860.jpg,train,18,"[24, 64, 354, 489]"
2476,009867.jpg,tvmonitor,19,"[27, 0, 374, 308]"
2477,009868.jpg,person,14,"[138, 72, 414, 233]"
2478,009869.jpg,person,14,"[5, 2, 374, 352]"
2479,009872.jpg,chair,8,"[307, 113, 373, 274]"
2480,009874.jpg,horse,12,"[157, 115, 479, 237]"
2481,009877.jpg,person,14,"[101, 2, 499, 288]"
2482,009878.jpg,sofa,17,"[118, 73, 348, 373]"
2483,009879.jpg,car,6,"[163, 397, 226, 497]"
2484,009882.jpg,person,14,"[154, 13, 371, 282]"
2485,009884.jpg,pottedplant,15,"[77, 84, 374, 399]"
2486,009887.jpg,pottedplant,15,"[260, 221, 315, 264]"
2487,009896.jpg,cat,7,"[133, 138, 322, 371]"
2488,009904.jpg,car,6,"[342, 71, 388, 159]"
2489,009911.jpg,aeroplane,0,"[136, 74, 264, 416]"
2490,009918.jpg,person,14,"[0, 0, 329, 267]"
2491,009920.jpg,car,6,"[212, 8, 418, 320]"
2492,009926.jpg,person,14,"[5, 297, 358, 489]"
2493,009938.jpg,motorbike,13,"[54, 136, 339, 319]"
2494,009940.jpg,bird,2,"[132, 134, 374, 364]"
2495,009942.jpg,person,14,"[8, 1, 331, 364]"
2496,009944.jpg,motorbike,13,"[119, 86, 290, 328]"
2497,009945.jpg,sheep,16,"[198, 91, 228, 131]"
2498,009949.jpg,person,14,"[89, 24, 311, 426]"
2499,009959.jpg,car,6,"[141, 191, 186, 329]"
2500,009961.jpg,dog,11,"[3, 68, 344, 391]"
